Year,Month,Day,Time,Lat,Lon,Depth,Mag,Region,Timestamp
2022,11,20,23:27:04,33.2805,-116.0807,4.4,0.9,"12km W of Salton City, CA",1668986824
2022,11,20,23:26:59,38.799,-122.7497,1.3,1.2,"2km NNE of The Geysers, CA",1668986819
2022,11,20,23:26:41,37.6498,-119.0262,-1.2,0.2,"4km WNW of Mammoth Lakes, CA",1668986801
2022,11,20,23:24:58,35.8526,26.4315,63,5.5,"65 km NW of Fry, Greece",1668986698
2022,11,20,23:22:37,34.9457,-97.6237,9.5,1.4,"9 km S of Dibble, Oklahoma",1668986557
2022,11,20,23:17:52,12.8834,-89.041,51.9,4.3,"off the coast of Central America",1668986272
2022,11,20,23:11:55,38.8225,-122.7867,2,0.4,"6km W of Cobb, CA",1668985915
2022,11,20,23:09:29,38.783,-122.7173,1.9,0.2,"2km WNW of Anderson Springs, CA",1668985769
2022,11,20,23:05:25,33.5107,-116.456,7,0.6,"21km ESE of Anza, CA",1668985525
2022,11,20,22:58:55,62.8778,-149.5359,63.7,1.8,"55 km NNE of Chase, Alaska",1668985135
2022,11,20,22:55:44,33.2192,-116.7497,11.4,0.5,"3km SSE of Lake Henshaw, CA",1668984944
2022,11,20,22:55:41,47.5938,-122.8045,22.4,1.1,"5 km SSE of Seabeck, Washington",1668984941
2022,11,20,22:55:08,-10.4492,123.8414,10,4.4,"40 km SE of Kupang, Indonesia",1668984908
2022,11,20,22:55:07,37.3425,-117.2602,0.8,0.7,"40 km S of Goldfield, Nevada",1668984907
2022,11,20,22:47:14,38.504,-119.5463,1.5,2.2,"6km WSW of Walker, CA",1668984434
2022,11,20,22:42:09,36.8229,69.8367,10,4.2,"Hindu Kush region, Afghanistan",1668984129
2022,11,20,22:34:38,34.3722,-118.705,16.3,1.4,"10km ESE of Piru, CA",1668983678
2022,11,20,22:33:27,65.6923,-149.811,8.7,1.4,"26 km NE of Rampart, Alaska",1668983607
2022,11,20,22:31:18,-31.3842,-178.8471,141,4.2,"Kermadec Islands region",1668983478
2022,11,20,22:24:22,34.015,-117.175,5.7,1.8,"5km S of Redlands, CA",1668983062
2022,11,20,22:18:46,49.3788,-120.496,-0.4,2,"8 km S of Princeton, Canada",1668982726
2022,11,20,22:17:38,-27.8935,-66.5878,152.2,4.9,"43 km SW of Andalgalá, Argentina",1668982658
2022,11,20,22:06:57,46.1287,-122.1635,5.4,0.5,"32 km NE of Amboy, Washington",1668982017
2022,11,20,22:05:46,17.9603,-66.9578,6.9,1.8,"5 km SW of Fuig, Puerto Rico",1668981946
2022,11,20,22:01:20,-7.3162,125.8218,377.8,4.5,"133 km N of Manatutu, Timor Leste",1668981680
2022,11,20,21:57:00,64.1989,-149.9817,32.2,1.2,"39 km W of Clear, Alaska, Alaska",1668981420
2022,11,20,21:54:26,-55.9047,-28.2879,10,4.5,"South Sandwich Islands region",1668981266
2022,11,20,21:39:51,38.8015,-122.8005,2.9,1.3,"5km NW of The Geysers, CA",1668980391
2022,11,20,21:36:08,38.8163,-122.8013,3.2,0.4,"6km NW of The Geysers, CA",1668980168
2022,11,20,21:28:00,62.521,-150.6138,68.5,1.6,"8 km ENE of Petersville, Alaska",1668979680
2022,11,20,21:25:22,58.2403,-155.168,3.7,0.1,"85 km NNW of Karluk, Alaska",1668979522
2022,11,20,21:21:29,64.4747,-147.3197,5.1,1,"20 km WSW of Salcha, Alaska",1668979289
2022,11,20,21:13:17,-55.2323,-27.1445,10,4.3,"unk",1668978797
2022,11,20,21:07:01,37.6462,-118.9102,-1,1.5,"6km E of Mammoth Lakes, CA",1668978421
2022,11,20,21:02:08,37.647,-118.9082,-1.1,0.4,"6km E of Mammoth Lakes, CA",1668978128
2022,11,20,20:59:07,61.3037,-150.6749,56.1,1.6,"Southern Alaska",1668977947
2022,11,20,20:47:16,64.7051,-147.5419,12.3,1.2,"10 km WSW of North Pole, Alaska",1668977236
2022,11,20,20:43:40,38.8512,-122.7672,0.9,0.7,"5km NW of Cobb, CA",1668977020
2022,11,20,20:41:10,38.7907,-122.728,1.7,0.5,"3km ENE of The Geysers, CA",1668976870
2022,11,20,20:39:42,58.2468,-155.1522,4.9,0.6,"86 km NNW of Karluk, Alaska",1668976782
2022,11,20,20:31:28,36.737,-121.2203,11.6,1.7,"11km ESE of Tres Pinos, CA",1668976288
2022,11,20,20:19:08,37.0886,141.0882,61.4,4.5,"near the east coast of Honshu, Japan",1668975548
2022,11,20,20:14:43,46.1973,-122.1837,0.9,0.3,"37 km NNE of Amboy, Washington",1668975283
2022,11,20,19:58:54,34.5728,-118.5727,3.3,0.9,"10km NNE of Castaic, CA",1668974334
2022,11,20,19:33:37,31.6121,-103.9695,7.9,2.2,"36 km WSW of Mentone, Texas",1668972817
2022,11,20,19:32:05,33.6003,-116.6347,12.6,0.3,"6km NE of Anza, CA",1668972725
2022,11,20,19:25:21,63.2063,-150.3794,104.5,2.6,"74 km WSW of Cantwell, Alaska",1668972321
2022,11,20,19:20:02,38.7435,-122.6933,11,0.4,"4km S of Anderson Springs, CA",1668972002
2022,11,20,19:15:25,31.6151,-103.9719,7.4,1.8,"36 km WSW of Mentone, Texas",1668971725
2022,11,20,18:58:48,19.1913,-155.5008,33.8,2.4,"2 km WSW of P?hala, Hawaii",1668970728
2022,11,20,18:58:32,31.6096,-103.9679,8.4,2.3,"36 km WSW of Mentone, Texas",1668970712
2022,11,20,18:56:24,31.6151,-103.9671,6.6,2,"western Texas",1668970584
2022,11,20,18:50:09,61.1226,-149.3758,30.6,1.8,"20 km SE of Elmendorf Air Force Base, Alaska",1668970209
2022,11,20,18:44:26,-4.3783,101.9274,10,4,"74 km SSW of Bengkulu, Indonesia",1668969866
2022,11,20,18:39:07,61.5038,-151.961,4.4,0.4,"61 km SSW of Skwentna, Alaska",1668969547
2022,11,20,18:37:45,60.7342,-148.2297,25.2,1.9,"25 km E of Whittier, Alaska",1668969465
2022,11,20,18:32:41,0.931,126.627,10,4.5,"Molucca Sea",1668969161
2022,11,20,18:31:41,51.8672,-177.9888,7.9,1.1,"Andreanof Islands, Aleutian Islands, Alaska",1668969101
2022,11,20,18:26:33,61.6887,-148.1382,23,1,"20 km SE of Chickaloon, Alaska",1668968793
2022,11,20,18:23:01,31.6323,-103.9793,6,2.1,"western Texas",1668968581
2022,11,20,18:20:00,37.6453,-118.9122,-1.2,1.5,"6km E of Mammoth Lakes, CA",1668968400
2022,11,20,18:16:12,61.573,-146.4063,27.7,1.9,"49 km N of Valdez, Alaska",1668968172
2022,11,20,18:00:32,38.7937,-122.7265,2,0.2,"3km NE of The Geysers, CA",1668967232
2022,11,20,17:58:22,44.7345,-111.038,9.1,0.2,"9 km NNE of West Yellowstone, Montana",1668967102
2022,11,20,17:41:28,37.6382,-122.3038,10,1.3,"8km NE of Burlingame, CA",1668966088
2022,11,20,17:41:14,-22.555,-176.5941,103,4.6,"210 km SW of Vaini, Tonga",1668966074
2022,11,20,17:38:47,17.9712,-66.8245,13.4,2.1,"2 km SSW of Indios, Puerto Rico",1668965927
2022,11,20,17:34:12,51.8615,-177.9853,6.5,1.6,"93 km W of Adak, Alaska",1668965652
2022,11,20,17:31:54,63.0876,-148.3274,61.7,2,"46 km SE of Cantwell, Alaska",1668965514
2022,11,20,17:23:12,60.0479,-151.5684,25.1,1.7,"5 km E of Ninilchik, Alaska",1668964992
2022,11,20,17:17:07,37.6328,-118.0003,3.2,1.5,"6 km ESE of Dyer, Nevada",1668964627
2022,11,20,17:12:05,64.4715,-147.2772,10.9,0.9,"18 km WSW of Salcha, Alaska",1668964325
2022,11,20,17:11:01,33.4895,-116.7532,6.8,0.4,"10km SW of Anza, CA",1668964261
2022,11,20,17:10:35,61.2886,-151.296,71.3,1.3,"Southern Alaska",1668964235
2022,11,20,17:05:48,61.8138,-151.3745,70.7,1.6,"19 km S of Skwentna, Alaska",1668963948
2022,11,20,17:03:43,57.5653,-156.3653,6.4,1.3,"62 km E of Ugashik, Alaska",1668963823
2022,11,20,16:59:34,31.6747,-104.5335,6.1,2.1,"57 km SSW of Whites City, New Mexico",1668963574
2022,11,20,16:54:21,58.1129,-153.8864,53.7,1.4,"57 km W of Aleneva, Alaska",1668963261
2022,11,20,16:52:38,31.6096,-103.9845,8.6,2.1,"37 km NNW of Toyah, Texas",1668963158
2022,11,20,16:38:35,59.7646,-151.9043,52.5,2,"4 km WSW of Anchor Point, Alaska",1668962315
2022,11,20,16:28:11,62.2496,-150.1979,8.5,1.5,"Central Alaska",1668961691
2022,11,20,16:27:51,58.2292,-155.1895,1.4,1.6,"Alaska Peninsula",1668961671
2022,11,20,16:26:16,38.8255,-122.7852,2,0.7,"5km W of Cobb, CA",1668961576
2022,11,20,16:23:55,-52.7237,160.1454,10,4.5,"Macquarie Island region",1668961435
2022,11,20,16:18:07,39.2687,-122.9735,0.4,1.9,"13km NNW of Upper Lake, CA",1668961087
2022,11,20,16:13:58,37.4222,-118.6453,10.5,0.9,"4km WNW of Round Valley, CA",1668960838
2022,11,20,16:00:58,58.3322,-154.6033,49.5,0.5,"Alaska Peninsula",1668960058
2022,11,20,16:00:01,33.9627,-116.829,15.7,0.6,"6km NE of Banning, CA",1668960001
2022,11,20,15:55:07,35.1032,-118.3932,6.3,1.6,"6km ESE of Tehachapi, CA",1668959707
2022,11,20,15:55:02,58.2214,-155.1884,3,0.5,"84 km NNW of Karluk, Alaska",1668959702
2022,11,20,15:52:04,31.6821,-104.4039,7.4,2,"54 km S of Whites City, New Mexico",1668959524
2022,11,20,15:51:31,19.4495,-155.5918,-0.3,1.8,"28 km E of Honaunau-Napoopoo, Hawaii",1668959491
2022,11,20,15:50:14,58.3252,-154.6214,44.5,1.3,"84 km N of Karluk, Alaska",1668959414
2022,11,20,15:49:30,-21.6916,-179.8004,11.3,4.9,"Fiji region",1668959370
2022,11,20,15:46:26,17.9728,-66.8442,14.2,2.3,"3 km SW of Indios, Puerto Rico",1668959186
2022,11,20,15:43:52,34.0305,-116.8577,19.7,0.9,"12km N of Banning, CA",1668959032
2022,11,20,15:38:04,19.2012,-155.468,32.5,1.8,"Island of Hawaii, Hawaii",1668958684
2022,11,20,15:35:23,18.5531,-101.5115,66,4.3,"Guerrero-Michoacan border region, Mexico",1668958523
2022,11,20,15:33:11,35.9735,-117.3825,-1,1.4,"23km N of Searles Valley, CA",1668958391
2022,11,20,15:30:12,-10.3851,124.0147,10,4.4,"unk",1668958212
2022,11,20,15:24:06,-14.3176,166.369,10,4.3,"110 km NW of Port-Olry, Vanuatu",1668957846
2022,11,20,15:20:14,17.9932,-66.9708,16.2,2.3,"5 km W of Fuig, Puerto Rico",1668957614
2022,11,20,15:16:55,46.1665,148.3627,163,4.2,"111 km NNE of Kuril’sk, Russia",1668957415
2022,11,20,15:13:23,65.8178,-151.7151,17.3,2.2,"74 km NNE of Tanana, Alaska",1668957203
2022,11,20,15:04:34,61.1513,-145.553,17,2,"42 km E of Valdez, Alaska",1668956674
2022,11,20,15:04:28,-23.3689,-179.6291,545.4,4.4,"unk",1668956668
2022,11,20,14:56:55,51.8486,-177.9928,6.3,2.5,"93 km W of Adak, Alaska",1668956215
2022,11,20,14:53:30,58.2473,-155.154,4,0.9,"86 km NNW of Karluk, Alaska",1668956010
2022,11,20,14:51:25,58.3349,-154.6026,49.6,1.3,"85 km N of Karluk, Alaska",1668955885
2022,11,20,14:50:48,33.1605,-116.4665,7.8,0.8,"14km SW of Borrego Springs, CA",1668955848
2022,11,20,14:45:50,51.8545,-177.9873,5.8,2.1,"93 km W of Adak, Alaska",1668955550
2022,11,20,14:37:59,58.2413,-155.1562,4.1,2.8,"Alaska Peninsula",1668955079
2022,11,20,14:35:35,31.674,-104.2907,7.8,2.5,"56 km S of Whites City, New Mexico",1668954935
2022,11,20,14:35:33,58.2412,-155.2406,7.1,4.1,"88 km NNW of Karluk, Alaska",1668954933
2022,11,20,14:28:03,36.5358,-98.9642,7.5,1.2,"9 km SW of Waynoka, Oklahoma",1668954483
2022,11,20,14:27:06,19.4368,-155.6017,-1,1.9,"27 km E of Honaunau-Napoopoo, Hawaii",1668954426
2022,11,20,14:26:41,36.5363,-98.9638,7.3,1.1,"9 km SW of Waynoka, Oklahoma",1668954401
2022,11,20,14:26:27,36.5355,-98.9702,7.8,1,"9 km WSW of Waynoka, Oklahoma",1668954387
2022,11,20,14:25:48,36.5362,-98.961,7.9,0.7,"8 km SW of Waynoka, Oklahoma",1668954348
2022,11,20,14:25:14,36.536,-98.9632,7.4,0.4,"Oklahoma",1668954314
2022,11,20,14:24:54,36.5372,-98.9612,7.9,0.8,"8 km SW of Waynoka, Oklahoma",1668954294
2022,11,20,14:10:07,19.1135,-155.4322,29.4,1.9,"11 km SSE of P?hala, Hawaii",1668953407
2022,11,20,14:05:15,35.5078,-118.3995,5.5,0.9,"12km SE of Bodfish, CA",1668953115
2022,11,20,14:03:09,58.5847,-153.8727,78.4,1.8,"81 km NW of Aleneva, Alaska",1668952989
2022,11,20,13:49:17,-10.4369,123.7714,10,5.1,"Timor region, Indonesia",1668952157
2022,11,20,13:49:04,58.388,-154.5442,5,0.9,"91 km N of Karluk, Alaska",1668952144
2022,11,20,13:46:20,34.4603,-117.9537,9,0.4,"7km SW of Pearblossom, CA",1668951980
2022,11,20,13:44:34,33.5843,-116.604,14.1,0.4,"7km ENE of Anza, CA",1668951874
2022,11,20,13:44:19,33.5892,-116.6117,15.8,0.4,"7km ENE of Anza, CA",1668951859
2022,11,20,13:44:15,33.5792,-116.6088,15.1,0.5,"7km ENE of Anza, CA",1668951855
2022,11,20,13:33:19,-5.9266,128.6409,318.5,4.4,"251 km SSE of Ambon, Indonesia",1668951199
2022,11,20,13:32:54,38.8073,-122.7963,3.8,0.3,"5km NW of The Geysers, CA",1668951174
2022,11,20,13:31:14,37.6821,21.0058,10,4.4,"14 km SE of Ambelókipoi, Greece",1668951074
2022,11,20,13:30:35,64.7845,-149.0326,16.5,1.7,"20 km NNE of Four Mile Road, Alaska",1668951035
2022,11,20,13:17:03,37.9977,-118.7503,5.1,1,"33km E of Lee Vining, CA",1668950223
2022,11,20,13:11:29,17.8713,-66.5623,11.2,2.2,"Puerto Rico region",1668949889
2022,11,20,13:10:52,17.9488,-66.9552,9.4,2.1,"5 km WSW of Guánica, Puerto Rico",1668949852
2022,11,20,13:03:34,36.4807,7.0953,10,4.2,"28 km S of Azzaba, Algeria",1668949414
2022,11,20,12:49:44,34.7148,-118.0107,9.4,0.8,"14km ENE of Lancaster, CA",1668948584
2022,11,20,12:44:17,33.628,-116.6777,13.5,0.4,"8km N of Anza, CA",1668948257
2022,11,20,12:41:20,37.7463,-122.1432,7.8,1.2,"3km NNE of San Leandro, CA",1668948080
2022,11,20,12:34:22,38.817,-122.7635,1.9,0.5,"4km W of Cobb, CA",1668947662
2022,11,20,12:30:43,37.2917,-121.6602,6.9,1.2,"16km E of Seven Trees, CA",1668947443
2022,11,20,12:30:34,-14.8169,-173.6161,10,4.4,"Samoa Islands region",1668947434
2022,11,20,12:28:45,36.6277,-121.1343,8.5,1.2,"11km N of Pinnacles, CA",1668947325
2022,11,20,12:19:49,61.3673,-150.193,30.4,2,"11 km W of Point MacKenzie, Alaska",1668946789
2022,11,20,12:19:16,19.2463,-155.4667,34.2,2,"4 km NNE of P?hala, Hawaii",1668946756
2022,11,20,12:17:12,31.6718,-104.3618,7.7,2,"western Texas",1668946632
2022,11,20,12:16:20,32.3621,142.4036,10,4.5,"Izu Islands, Japan region",1668946580
2022,11,20,12:15:54,60.7129,-150.9012,27.6,1.8,"20 km NNW of Sterling, Alaska",1668946554
2022,11,20,12:07:10,51.5238,-177.3595,16.2,1.2,"63 km SW of Adak, Alaska",1668946030
2022,11,20,12:01:26,19.1638,-155.495,30.1,1.9,"4 km SSW of P?hala, Hawaii",1668945686
2022,11,20,11:55:33,38.164,-118.2005,4.8,0.6,"26 km SSW of Mina, Nevada",1668945333
2022,11,20,11:48:10,37.0304,3.682,10,4.1,"24 km WNW of Dellys, Algeria",1668944890
2022,11,20,11:45:35,46.1975,-122.1792,6.4,0.1,"38 km NNE of Amboy, Washington",1668944735
2022,11,20,11:38:45,60.2389,-153.1777,136.1,2.3,"63 km E of Port Alsworth, Alaska",1668944325
2022,11,20,11:37:41,36.0227,-120.5817,4,1.2,"19km NW of Parkfield, CA",1668944261
2022,11,20,11:29:57,44.759,-110.851,1.4,0.4,"22 km ENE of West Yellowstone, Montana",1668943797
2022,11,20,11:24:23,17.8808,-66.5758,11.3,2.6,"14 km SW of Potala Pastillo, Puerto Rico",1668943463
2022,11,20,11:21:36,37.1152,-121.8578,0.8,0.8,"9km N of Day Valley, CA",1668943296
2022,11,20,11:20:27,19.1872,-155.4943,32.1,2.3,"2 km SW of P?hala, Hawaii",1668943227
2022,11,20,11:04:26,36.5933,-116.2284,7.8,0.2,"48 km NNW of Pahrump, Nevada",1668942266
2022,11,20,11:03:12,-42.9567,-82.3291,10,4.9,"West Chile Rise",1668942192
2022,11,20,10:59:27,32.947,-115.5498,5.2,1.3,"4km SSW of Brawley, CA",1668941967
2022,11,20,10:56:16,19.4608,-155.6005,-1.5,1.9,"27 km E of Honaunau-Napoopoo, Hawaii",1668941776
2022,11,20,10:48:22,59.6373,-152.1559,59,1.9,"23 km SW of Anchor Point, Alaska",1668941302
2022,11,20,10:47:20,46.107,-122.1537,4.7,0.4,"31 km NE of Amboy, Washington",1668941240
2022,11,20,10:46:03,-21.2238,-68.6134,119.7,4.1,"140 km NNE of Calama, Chile",1668941163
2022,11,20,10:43:37,62.2393,-149.8537,10.1,2,"8 km N of Susitna North, Alaska",1668941017
2022,11,20,10:38:02,35.282,-98.0255,6.3,1,"Oklahoma",1668940682
2022,11,20,10:33:11,17.9865,-66.8313,12.4,2.1,"1 km WSW of Indios, Puerto Rico",1668940391
2022,11,20,10:25:11,44.5089,-67.9977,11.2,1.9,"2 km W of Steuben, Maine",1668939911
2022,11,20,10:24:37,32.9425,-115.5507,5.8,1.3,"4km SSW of Brawley, CA",1668939877
2022,11,20,10:21:52,17.9132,-66.856,15.4,2.7,"8 km SSE of Maria Antonia, Puerto Rico",1668939712
2022,11,20,10:02:27,19.4355,-155.6077,-1.1,2.3,"Island of Hawaii, Hawaii",1668938547
2022,11,20,09:55:35,51.8588,-178.0092,3.4,1.3,"94 km W of Adak, Alaska",1668938135
2022,11,20,09:46:55,59.8033,-152.425,68.9,2.1,"33 km W of Anchor Point, Alaska",1668937615
2022,11,20,09:43:59,34.1468,-118.4938,9.5,0.6,"2km SSE of Encino, CA",1668937439
2022,11,20,09:43:59,38.8247,-122.8147,1.5,0.9,"7km NW of The Geysers, CA",1668937439
2022,11,20,09:43:27,37.6655,21.037,10,4.3,"17 km SE of Ambelókipoi, Greece",1668937407
2022,11,20,09:38:37,32.9478,-115.558,5.8,1.3,"4km SW of Brawley, CA",1668937117
2022,11,20,09:37:30,18.3735,-67.7538,155,3.9,"Mona Passage",1668937050
2022,11,20,09:36:48,38.8277,-122.82,1.9,1.2,"8km NW of The Geysers, CA",1668937008
2022,11,20,09:36:28,68.5784,-145.0152,26.5,3.1,"54 km NNE of Arctic Village, Alaska",1668936988
2022,11,20,09:31:40,19.2543,-155.42,34.3,1.9,"8 km NE of P?hala, Hawaii",1668936700
2022,11,20,09:31:09,63.1785,-151.4362,9.6,1.5,"42 km SSE of Denali National Park, Alaska",1668936669
2022,11,20,09:29:43,33.0603,-116.2575,8.8,1.1,"15km SW of Ocotillo Wells, CA",1668936583
2022,11,20,09:23:22,57.8352,-154.6628,41.8,1.7,"32 km NNW of Karluk, Alaska",1668936202
2022,11,20,09:17:24,42.9154,144.6995,52.9,4.6,"27 km ESE of Kushiro, Japan",1668935844
2022,11,20,09:14:50,38.8407,-122.8228,2.1,0.7,"9km WNW of Cobb, CA",1668935690
2022,11,20,09:08:40,32.9473,-115.5502,9.9,1.8,"4km SSW of Brawley, CA",1668935320
2022,11,20,09:01:26,40.1598,-119.1643,15.6,0.9,"39 km NNE of Nixon, Nevada",1668934886
2022,11,20,08:55:08,-24.1592,-179.9551,513.8,4.6,"unk",1668934508
2022,11,20,08:31:06,60.3337,-141.258,4.2,2.1,"122 km NW of Yakutat, Alaska",1668933066
2022,11,20,08:30:22,35.1825,-118.1707,7.1,0.9,"14km N of Mojave, CA",1668933022
2022,11,20,08:26:25,46.1983,-122.1825,0.7,0.3,"37 km NNE of Amboy, Washington",1668932785
2022,11,20,08:25:13,58.2608,-155.11,4.7,0.2,"86 km NNW of Karluk, Alaska",1668932713
2022,11,20,08:23:34,63.1941,-150.4472,116.5,1.7,"74 km ESE of Denali National Park, Alaska",1668932614
2022,11,20,08:23:09,58.2642,-155.095,1.3,1.9,"86 km NNW of Karluk, Alaska",1668932589
2022,11,20,08:21:44,33.3047,-115.6805,5,1.8,"7km SE of Bombay Beach, CA",1668932504
2022,11,20,08:21:20,33.3042,-115.6752,6,1.3,"7km SE of Bombay Beach, CA",1668932480
2022,11,20,08:18:23,33.8608,-117.6895,9.4,0.9,"11km W of Corona, CA",1668932303
2022,11,20,08:12:41,33.3135,-115.6432,11.8,1.4,"9km ESE of Bombay Beach, CA",1668931961
2022,11,20,08:08:23,35.9385,-97.8933,6.8,2.3,"5 km SSE of Dover, Oklahoma",1668931703
2022,11,20,08:07:05,38.84,-122.822,1.7,0.9,"9km WNW of Cobb, CA",1668931625
2022,11,20,08:04:16,33.7733,-116.7568,14.9,0.7,"5km NW of Idyllwild, CA",1668931456
2022,11,20,08:02:15,46.1995,-122.1837,-0,0.2,"38 km NNE of Amboy, Washington",1668931335
2022,11,20,07:54:48,51.864,-177.9705,6.1,1.3,"92 km W of Adak, Alaska",1668930888
2022,11,20,07:54:06,51.8508,-177.9903,3.8,1.4,"Andreanof Islands, Aleutian Islands, Alaska",1668930846
2022,11,20,07:53:09,51.8617,-177.9675,6.3,1.7,"91 km W of Adak, Alaska",1668930789
2022,11,20,07:48:54,38.8238,-122.7992,1.8,0.8,"6km NW of The Geysers, CA",1668930534
2022,11,20,07:48:50,33.1502,-115.9805,7.6,0.9,"14km E of Ocotillo Wells, CA",1668930530
2022,11,20,07:44:37,19.556,-155.5662,4.8,2.6,"33 km ENE of Honaunau-Napoopoo, Hawaii",1668930277
2022,11,20,07:28:07,51.8603,-177.9782,4.6,1.5,"Andreanof Islands, Aleutian Islands, Alaska",1668929287
2022,11,20,07:13:29,31.6787,-104.498,6.1,2.8,"56 km SSW of Whites City, New Mexico",1668928409
2022,11,20,07:10:01,33.281,-116.7792,15.2,0.6,"5km NNW of Lake Henshaw, CA",1668928201
2022,11,20,07:05:47,19.1907,-155.3873,32.4,2.3,"9 km E of P?hala, Hawaii",1668927947
2022,11,20,07:05:27,17.9637,-66.9622,8.9,2.3,"5 km WSW of Fuig, Puerto Rico",1668927927
2022,11,20,06:38:37,19.3695,-155.2952,2.6,1.8,"10 km SW of Volcano, Hawaii",1668926317
2022,11,20,06:38:33,67.435,-165.2317,13,2.6,"43 km SW of Kivalina, Alaska",1668926313
2022,11,20,06:31:05,38.3643,-122.3968,4.6,1.8,"5km SW of Yountville, CA",1668925865
2022,11,20,06:29:58,60.0653,-141.5165,12.8,1.9,"115 km WNW of Yakutat, Alaska",1668925798
2022,11,20,06:29:54,38.827,-122.8252,-0.5,0.4,"8km NW of The Geysers, CA",1668925794
2022,11,20,06:26:12,17.9682,-66.9488,10.2,2.5,"Puerto Rico region",1668925572
2022,11,20,06:09:38,-6.4787,143.3074,10,5,"53 km SW of Mendi, Papua New Guinea",1668924578
2022,11,20,06:08:34,18.5598,-68.8791,135,4.1,"Mona Passage",1668924514
2022,11,20,06:05:11,38.8072,-122.7787,2.6,0.3,"4km NNW of The Geysers, CA",1668924311
2022,11,20,06:00:07,38.2072,-117.8662,3.1,0.8,"29 km SE of Mina, Nevada",1668924007
2022,11,20,05:57:55,17.9583,-66.9687,9.2,3,"6 km WSW of Fuig, Puerto Rico",1668923875
2022,11,20,05:57:05,57.7699,-157.3028,15.1,1.7,"28 km NE of Pilot Point, Alaska",1668923825
2022,11,20,05:54:55,34.0282,-117.147,5.1,1.3,"4km SE of Redlands, CA",1668923695
2022,11,20,05:51:10,60.3641,-152.5703,13.9,1.7,"61 km NW of Ninilchik, Alaska",1668923470
2022,11,20,05:49:10,17.9462,-66.9583,10.2,2.2,"6 km WSW of Guánica, Puerto Rico",1668923350
2022,11,20,05:42:21,17.9593,-66.9667,8.6,2.4,"6 km WSW of Fuig, Puerto Rico",1668922941
2022,11,20,05:40:05,59.9511,-152.8534,104.4,2.2,"60 km WNW of Anchor Point, Alaska",1668922805
2022,11,20,05:35:48,36.0122,-117.8148,1.4,2,"12km NE of Little Lake, CA",1668922548
2022,11,20,05:28:19,44.7807,-110.8087,5.1,0.9,"unk",1668922099
2022,11,20,05:23:49,31.6147,-104.0008,9.3,2.5,"38 km NNW of Toyah, Texas",1668921829
2022,11,20,05:20:30,43.8927,13.3078,10,4.7,"19 km NE of Marotta, Italy",1668921630
2022,11,20,05:13:05,33.0165,-116.4215,7.3,0.9,"18km ESE of Julian, CA",1668921185
2022,11,20,04:45:27,35.8742,-97.5887,7,2.4,"2 km SE of Cimarron City, Oklahoma",1668919527
2022,11,20,04:39:21,38.193,-117.7838,10.5,1.4,"Nevada",1668919161
2022,11,20,04:22:37,46.853,-121.7622,2.1,0.7,"23 km ENE of Ashford, Washington",1668918157
2022,11,20,04:22:11,-7.8156,122.5478,285.6,4.4,"96 km NNE of Maumere, Indonesia",1668918131
2022,11,20,04:17:15,51.8533,-177.813,2.1,1,"81 km W of Adak, Alaska",1668917835
2022,11,20,04:16:46,-15.3981,-172.7655,35.4,4.5,"Samoa Islands region",1668917806
2022,11,20,04:16:07,61.9122,-147.2031,39.3,2.4,"3 km SSW of Eureka Roadhouse, Alaska",1668917767
2022,11,20,04:14:11,19.1398,-155.4868,33.2,2.1,"unk",1668917651
2022,11,20,04:13:56,60.0236,-151.4011,61.3,2,"15 km ESE of Ninilchik, Alaska",1668917636
2022,11,20,04:10:47,38.7847,-122.73,0.5,1.6,"2km ENE of The Geysers, CA",1668917447
2022,11,20,04:05:50,37.061,-117.9378,-1.3,2,"33km ESE of Big Pine, CA",1668917150
2022,11,20,04:04:08,38.8218,-122.7657,2.1,0.9,"4km W of Cobb, CA",1668917048
2022,11,20,04:02:48,35.609,-117.4633,8,1,"18km SSW of Searles Valley, CA",1668916968
2022,11,20,04:02:21,55.6832,162.4456,42.8,4.3,"60 km S of Ust’-Kamchatsk Staryy, Russia",1668916941
2022,11,20,03:55:18,37.4278,-118.884,3.7,1,"23km SW of Toms Place, CA",1668916518
2022,11,20,03:55:01,33.2208,-116.7492,10.7,1,"3km SSE of Lake Henshaw, CA",1668916501
2022,11,20,03:54:38,46.852,-121.7527,2.4,0.1,"23 km ENE of Ashford, Washington",1668916478
2022,11,20,03:54:09,16.1631,145.6849,10,4.6,"105 km N of Saipan, Northern Mariana Islands",1668916449
2022,11,20,03:40:40,38.833,-122.8155,1.6,0.9,"8km NW of The Geysers, CA",1668915640
2022,11,20,03:36:02,40.1193,-119.7177,16.7,0.7,"Nevada",1668915362
2022,11,20,03:34:35,38.8397,-122.8242,2.1,0.9,"9km WNW of Cobb, CA",1668915275
2022,11,20,03:34:13,51.8582,-177.7785,2.9,1.6,"Andreanof Islands, Aleutian Islands, Alaska",1668915253
2022,11,20,03:28:58,63.0712,-151.0092,129.6,2.4,"63 km SE of Denali National Park, Alaska",1668914938
2022,11,20,03:21:44,44.5862,79.6726,21.6,4.7,"eastern Kazakhstan",1668914504
2022,11,20,03:09:44,11.6809,-87.5278,35,4.1,"near the coast of Nicaragua",1668913784
2022,11,20,03:07:28,51.8595,-177.9788,6.2,1.1,"92 km W of Adak, Alaska",1668913648
